2013-07-31 09:00:00,32719.0,28401
Datetime,PJME_MW,delay
2013-07-31 19:00:00,40146.0,28402
Datetime,PJME_MW,delay
2013-07-31 21:00:00,38921.0,28403
Datetime,PJME_MW,delay
2013-07-31 22:00:00,37974.0,28404
Datetime,PJME_MW,delay
2013-08-01,31988.0,28405
Datetime,PJME_MW,delay
2013-07-30 01:00:00,27943.0,28406
Datetime,PJME_MW,delay
2003-11-09 06:00:00,25154.0,2835
Datetime,PJME_MW,delay
2013-07-30 16:00:00,40652.0,28407
Datetime,PJME_MW,delay
2003-11-09 07:00:00,26005.0,2836
Datetime,PJME_MW,delay
2013-07-30 18:00:00,41603.0,28408
Datetime,PJME_MW,delay
2013-07-30 20:00:00,38994.0,28409
Datetime,PJME_MW,delay
2013-07-31,30616.0,28410
Datetime,PJME_MW,delay
2013-07-29 01:00:00,28744.0,28411
Datetime,PJME_MW,delay
2003-11-09 08:00:00,26920.0,2837
Datetime,PJME_MW,delay
2013-07-29 03:00:00,26135.0,28412
Datetime,PJME_MW,delay
2013-07-29 04:00:00,25661.0,28413
Datetime,PJME_MW,delay
2013-07-29 07:00:00,28958.0,28414
Datetime,PJME_MW,delay
2013-07-29 09:00:00,33898.0,28415
Datetime,PJME_MW,delay
2003-11-09 09:00:00,28069.0,2838
Datetime,PJME_MW,delay
2013-07-29 20:00:00,40329.0,28416
Datetime,PJME_MW,delay
2013-07-29 21:00:00,38885.0,28417
Datetime,PJME_MW,delay
2013-07-29 22:00:00,37421.0,28418
Datetime,PJME_MW,delay
2013-07-29 23:00:00,33994.0,28419
Datetime,PJME_MW,delay
2013-07-30,30690.0,28420
Datetime,PJME_MW,delay
2013-07-28 01:00:00,28756.0,28421
Datetime,PJME_MW,delay
2013-07-28 05:00:00,24989.0,28422
Datetime,PJME_MW,delay
2013-07-28 06:00:00,25086.0,28423
Datetime,PJME_MW,delay
2003-11-09 11:00:00,28588.0,2839
Datetime,PJME_MW,delay
2013-07-28 16:00:00,38016.0,28424
Datetime,PJME_MW,delay
2013-07-28 17:00:00,38615.0,28425
Datetime,PJME_MW,delay
2013-07-28 18:00:00,38837.0,28426
Datetime,PJME_MW,delay
2013-07-28 21:00:00,36860.0,28427
Datetime,PJME_MW,delay
2013-07-28 22:00:00,36183.0,28428
Datetime,PJME_MW,delay
2013-07-28 23:00:00,33943.0,28429
Datetime,PJME_MW,delay
2013-07-29,31232.0,28430
Datetime,PJME_MW,delay
2003-11-09 13:00:00,27976.0,2840
Datetime,PJME_MW,delay
2013-07-27 05:00:00,24354.0,28431
Datetime,PJME_MW,delay
2013-07-27 06:00:00,24548.0,28432
Datetime,PJME_MW,delay
2003-11-09 14:00:00,27462.0,2841
Datetime,PJME_MW,delay
2013-07-27 15:00:00,39039.0,28433
Datetime,PJME_MW,delay
2013-07-27 20:00:00,37030.0,28434
Datetime,PJME_MW,delay
2013-07-27 23:00:00,33472.0,28435
Datetime,PJME_MW,delay
2003-11-09 15:00:00,27143.0,2842
Datetime,PJME_MW,delay
2013-07-26 03:00:00,24309.0,28436
Datetime,PJME_MW,delay
2013-07-26 08:00:00,29677.0,28437
Datetime,PJME_MW,delay
2013-07-26 09:00:00,31838.0,28438
Datetime,PJME_MW,delay
2013-07-26 10:00:00,33590.0,28439
Datetime,PJME_MW,delay
2003-11-09 16:00:00,27188.0,2843
Datetime,PJME_MW,delay
2013-07-26 11:00:00,35324.0,28440
Datetime,PJME_MW,delay
2013-07-26 15:00:00,39786.0,28441
Datetime,PJME_MW,delay
2013-07-26 16:00:00,40575.0,28442
Datetime,PJME_MW,delay
2013-07-26 17:00:00,41294.0,28443
Datetime,PJME_MW,delay
2013-07-26 19:00:00,40649.0,28444
Datetime,PJME_MW,delay
2013-07-26 20:00:00,38903.0,28445
Datetime,PJME_MW,delay
2013-07-25 03:00:00,25739.0,28446
Datetime,PJME_MW,delay
2013-07-25 04:00:00,25033.0,28447
Datetime,PJME_MW,delay
2003-11-09 18:00:00,32129.0,2844
Datetime,PJME_MW,delay
2013-07-25 09:00:00,31281.0,28448
Datetime,PJME_MW,delay
2013-07-25 10:00:00,32119.0,28449
Datetime,PJME_MW,delay
2013-07-25 12:00:00,33911.0,28450
Datetime,PJME_MW,delay
2013-07-25 13:00:00,34467.0,28451
Datetime,PJME_MW,delay
2013-07-25 14:00:00,35097.0,28452
Datetime,PJME_MW,delay
2013-07-25 16:00:00,35685.0,28453
Datetime,PJME_MW,delay
2003-11-09 19:00:00,33036.0,2845
Datetime,PJME_MW,delay
2013-07-25 17:00:00,35843.0,28454
Datetime,PJME_MW,delay
2003-11-09 20:00:00,32937.0,2846
Datetime,PJME_MW,delay
2013-07-24 03:00:00,30299.0,28455
Datetime,PJME_MW,delay
2013-07-24 04:00:00,29515.0,28456
Datetime,PJME_MW,delay
2013-07-24 05:00:00,29485.0,28457
Datetime,PJME_MW,delay
2003-11-09 21:00:00,32574.0,2847
Datetime,PJME_MW,delay
2013-07-24 13:00:00,43114.0,28458
Datetime,PJME_MW,delay
2013-07-24 14:00:00,43990.0,28459
Datetime,PJME_MW,delay
2013-07-24 16:00:00,44892.0,28460
Datetime,PJME_MW,delay
2013-07-24 17:00:00,45090.0,28461
Datetime,PJME_MW,delay
2013-07-23 02:00:00,32581.0,28462
Datetime,PJME_MW,delay
2013-07-23 03:00:00,31168.0,28463
Datetime,PJME_MW,delay
2013-07-23 04:00:00,30414.0,28464
Datetime,PJME_MW,delay
2013-07-23 06:00:00,32056.0,28465
Datetime,PJME_MW,delay
2013-07-23 17:00:00,50478.0,28466
Datetime,PJME_MW,delay
2013-07-23 22:00:00,44483.0,28467
Datetime,PJME_MW,delay
2013-07-23 23:00:00,40813.0,28468
Datetime,PJME_MW,delay
2013-07-24,37020.0,28469
Datetime,PJME_MW,delay
2013-07-22 04:00:00,30079.0,28470
Datetime,PJME_MW,delay
2013-07-22 06:00:00,31852.0,28471
Datetime,PJME_MW,delay
2013-07-22 08:00:00,37007.0,28472
Datetime,PJME_MW,delay
2013-07-22 09:00:00,39566.0,28473
Datetime,PJME_MW,delay
2013-07-22 10:00:00,41816.0,28474
Datetime,PJME_MW,delay
2013-07-22 11:00:00,43937.0,28475
Datetime,PJME_MW,delay
2013-07-22 12:00:00,46015.0,28476
Datetime,PJME_MW,delay
2013-07-22 17:00:00,50357.0,28477
Datetime,PJME_MW,delay
2013-07-22 23:00:00,40804.0,28478
Datetime,PJME_MW,delay
2013-07-23,37332.0,28479
Datetime,PJME_MW,delay
2013-07-21 01:00:00,36371.0,28480
Datetime,PJME_MW,delay
2013-07-21 02:00:00,34094.0,28481
Datetime,PJME_MW,delay
2013-07-21 05:00:00,30353.0,28482
Datetime,PJME_MW,delay
2013-07-21 06:00:00,30003.0,28483
Datetime,PJME_MW,delay
2013-07-21 09:00:00,33910.0,28484
Datetime,PJME_MW,delay
2013-07-21 10:00:00,36850.0,28485
Datetime,PJME_MW,delay
2013-07-21 13:00:00,44367.0,28486
Datetime,PJME_MW,delay
2013-07-21 14:00:00,45750.0,28487
Datetime,PJME_MW,delay
2013-07-21 15:00:00,46634.0,28488
Datetime,PJME_MW,delay
2013-07-21 16:00:00,46874.0,28489
Datetime,PJME_MW,delay
2013-07-20 17:00:00,52244.0,28490
Datetime,PJME_MW,delay
2013-07-20 23:00:00,42786.0,28491
Datetime,PJME_MW,delay
2013-07-19 10:00:00,50055.0,28492
Datetime,PJME_MW,delay
2013-07-19 13:00:00,57632.0,28493
Datetime,PJME_MW,delay
2013-07-18 10:00:00,48582.0,28494
Datetime,PJME_MW,delay
2013-07-18 15:00:00,57996.0,28495
Datetime,PJME_MW,delay
2013-07-18 16:00:00,58185.0,28496
Datetime,PJME_MW,delay
2013-07-18 21:00:00,55386.0,28497
Datetime,PJME_MW,delay
2013-07-18 22:00:00,53715.0,28498
Datetime,PJME_MW,delay
2013-07-17 19:00:00,56341.0,28499
Datetime,PJME_MW,delay
2013-07-18,43066.0,28500
Datetime,PJME_MW,delay
2013-07-16 01:00:00,39046.0,28501
Datetime,PJME_MW,delay
2013-07-16 02:00:00,36592.0,28502
Datetime,PJME_MW,delay
2013-07-16 03:00:00,34843.0,28503
Datetime,PJME_MW,delay
2013-07-16 04:00:00,33816.0,28504
Datetime,PJME_MW,delay
2013-07-16 05:00:00,33576.0,28505
Datetime,PJME_MW,delay
2013-07-16 09:00:00,43085.0,28506
Datetime,PJME_MW,delay
2003-11-08 16:00:00,27261.0,2848
Datetime,PJME_MW,delay
2013-07-16 11:00:00,48761.0,28507
Datetime,PJME_MW,delay
2013-07-16 12:00:00,50954.0,28508
Datetime,PJME_MW,delay
2013-07-16 13:00:00,52651.0,28509
Datetime,PJME_MW,delay
2013-07-16 15:00:00,54927.0,28510
Datetime,PJME_MW,delay
2013-07-16 16:00:00,55494.0,28511
Datetime,PJME_MW,delay
2013-07-16 17:00:00,55980.0,28512
Datetime,PJME_MW,delay
2013-07-16 18:00:00,56068.0,28513
Datetime,PJME_MW,delay
2003-11-08 17:00:00,28340.0,2849
Datetime,PJME_MW,delay
2013-07-15 03:00:00,31207.0,28514
Datetime,PJME_MW,delay
2013-07-15 04:00:00,30395.0,28515
Datetime,PJME_MW,delay
2013-07-15 05:00:00,30517.0,28516
Datetime,PJME_MW,delay
2013-07-15 09:00:00,41365.0,28517
Datetime,PJME_MW,delay
2013-07-15 11:00:00,47827.0,28518
Datetime,PJME_MW,delay
2013-07-15 16:00:00,55849.0,28519
Datetime,PJME_MW,delay
2003-11-08 19:00:00,31914.0,2850
Datetime,PJME_MW,delay
2003-11-08 20:00:00,31532.0,2851
Datetime,PJME_MW,delay
2013-07-14 06:00:00,27394.0,28520
Datetime,PJME_MW,delay
2013-07-14 08:00:00,29292.0,28521
Datetime,PJME_MW,delay
2013-07-14 11:00:00,38716.0,28522
Datetime,PJME_MW,delay
2013-07-14 12:00:00,41432.0,28523
Datetime,PJME_MW,delay
2003-11-08 21:00:00,31011.0,2852
Datetime,PJME_MW,delay
2013-07-14 13:00:00,43486.0,28524
Datetime,PJME_MW,delay
2013-07-14 14:00:00,44973.0,28525
Datetime,PJME_MW,delay
2013-07-14 21:00:00,45620.0,28526
Datetime,PJME_MW,delay
2013-07-14 22:00:00,44808.0,28527
Datetime,PJME_MW,delay
2003-11-08 22:00:00,30192.0,2853
Datetime,PJME_MW,delay
2013-07-14 23:00:00,41596.0,28528
Datetime,PJME_MW,delay
2013-07-15,37877.0,28529
Datetime,PJME_MW,delay
2013-07-13 07:00:00,26249.0,28530
Datetime,PJME_MW,delay
2003-11-08 23:00:00,28819.0,2854
Datetime,PJME_MW,delay
2013-07-13 12:00:00,37079.0,28531
Datetime,PJME_MW,delay
2013-07-13 13:00:00,38522.0,28532
Datetime,PJME_MW,delay
2013-07-13 16:00:00,41253.0,28533
Datetime,PJME_MW,delay
2013-07-13 17:00:00,41814.0,28534
Datetime,PJME_MW,delay
2013-07-13 18:00:00,41968.0,28535
Datetime,PJME_MW,delay
2003-11-09,27126.0,2855
Datetime,PJME_MW,delay
2013-07-13 19:00:00,41173.0,28536
Datetime,PJME_MW,delay
2013-07-13 20:00:00,40034.0,28537
Datetime,PJME_MW,delay
2013-07-13 21:00:00,39457.0,28538
Datetime,PJME_MW,delay
2013-07-13 22:00:00,39075.0,28539
Datetime,PJME_MW,delay
2013-07-12 16:00:00,38146.0,28540
Datetime,PJME_MW,delay
2013-07-12 17:00:00,37811.0,28541
Datetime,PJME_MW,delay
2013-07-12 20:00:00,36010.0,28542
Datetime,PJME_MW,delay
2013-07-12 21:00:00,35918.0,28543
Datetime,PJME_MW,delay
2013-07-13,30808.0,28544
Datetime,PJME_MW,delay
2013-07-11 04:00:00,31263.0,28545
Datetime,PJME_MW,delay
2013-07-11 05:00:00,31285.0,28546
Datetime,PJME_MW,delay
2013-07-11 06:00:00,32720.0,28547
Datetime,PJME_MW,delay
2013-07-11 07:00:00,34940.0,28548
Datetime,PJME_MW,delay
2013-07-11 12:00:00,41904.0,28549
Datetime,PJME_MW,delay
2013-07-11 21:00:00,43394.0,28550
Datetime,PJME_MW,delay
2013-07-12,35791.0,28551
Datetime,PJME_MW,delay
2013-07-10 07:00:00,34330.0,28552
Datetime,PJME_MW,delay
2013-07-10 15:00:00,47893.0,28553
Datetime,PJME_MW,delay
2013-07-10 16:00:00,49294.0,28554
Datetime,PJME_MW,delay
2013-07-10 17:00:00,50537.0,28555
Datetime,PJME_MW,delay
2013-07-10 18:00:00,50949.0,28556
Datetime,PJME_MW,delay
2013-07-10 19:00:00,49891.0,28557
Datetime,PJME_MW,delay
2013-07-10 21:00:00,47199.0,28558
Datetime,PJME_MW,delay
2013-07-09 02:00:00,31264.0,28559
Datetime,PJME_MW,delay
2013-07-09 03:00:00,29835.0,28560
Datetime,PJME_MW,delay
2013-07-09 04:00:00,29042.0,28561
Datetime,PJME_MW,delay
2013-07-09 05:00:00,29133.0,28562
Datetime,PJME_MW,delay
2013-07-09 06:00:00,30515.0,28563
Datetime,PJME_MW,delay
2013-07-09 17:00:00,48458.0,28564
Datetime,PJME_MW,delay
2013-07-09 18:00:00,48325.0,28565
Datetime,PJME_MW,delay
2013-07-09 19:00:00,47285.0,28566
Datetime,PJME_MW,delay
2013-07-09 20:00:00,45857.0,28567
Datetime,PJME_MW,delay
2013-07-09 21:00:00,44992.0,28568
Datetime,PJME_MW,delay
2013-07-09 22:00:00,43926.0,28569
Datetime,PJME_MW,delay
2013-07-09 23:00:00,40703.0,28570
Datetime,PJME_MW,delay
2013-07-08 01:00:00,33626.0,28571
Datetime,PJME_MW,delay
2013-07-08 02:00:00,31489.0,28572
Datetime,PJME_MW,delay
2013-07-08 05:00:00,29362.0,28573
Datetime,PJME_MW,delay
2013-07-08 06:00:00,30627.0,28574
Datetime,PJME_MW,delay
2003-11-07 11:00:00,31351.0,2856
Datetime,PJME_MW,delay
2013-07-08 13:00:00,47271.0,28575
Datetime,PJME_MW,delay
2003-11-07 12:00:00,31183.0,2857
Datetime,PJME_MW,delay
2013-07-08 19:00:00,47907.0,28576
Datetime,PJME_MW,delay
2013-07-08 20:00:00,46217.0,28577
Datetime,PJME_MW,delay
2003-11-07 13:00:00,30888.0,2858
Datetime,PJME_MW,delay
2013-07-07 08:00:00,32003.0,28578
Datetime,PJME_MW,delay
2013-07-07 10:00:00,39066.0,28579
Datetime,PJME_MW,delay
2013-07-07 11:00:00,42546.0,28580
Datetime,PJME_MW,delay
2013-07-07 14:00:00,48712.0,28581
Datetime,PJME_MW,delay
2003-11-07 14:00:00,30739.0,2859
Datetime,PJME_MW,delay
2013-07-06 08:00:00,32903.0,28582
Datetime,PJME_MW,delay
2013-07-06 09:00:00,36855.0,28583
Datetime,PJME_MW,delay
2013-07-06 11:00:00,43949.0,28584
Datetime,PJME_MW,delay
2013-07-06 12:00:00,46224.0,28585
Datetime,PJME_MW,delay
2013-07-06 16:00:00,50244.0,28586
Datetime,PJME_MW,delay
2013-07-06 17:00:00,50733.0,28587
Datetime,PJME_MW,delay
2002-11-21,27626.0,301
Datetime,PJME_MW,delay
2003-11-07 17:00:00,30597.0,2860
Datetime,PJME_MW,delay
2013-07-06 23:00:00,43101.0,28588
Datetime,PJME_MW,delay
2013-07-05 02:00:00,31408.0,28589
Datetime,PJME_MW,delay
2013-07-05 03:00:00,29883.0,28590
Datetime,PJME_MW,delay
2013-07-05 04:00:00,28996.0,28591
Datetime,PJME_MW,delay
2013-07-05 05:00:00,28822.0,28592
Datetime,PJME_MW,delay
2013-07-05 13:00:00,48340.0,28593
Datetime,PJME_MW,delay
2013-07-05 22:00:00,45096.0,28594
Datetime,PJME_MW,delay
2013-07-04 01:00:00,33156.0,28595
Datetime,PJME_MW,delay
2013-07-04 02:00:00,31037.0,28596
Datetime,PJME_MW,delay
2013-07-04 06:00:00,28408.0,28597
Datetime,PJME_MW,delay
2013-07-04 22:00:00,40496.0,28598
Datetime,PJME_MW,delay
2013-07-04 23:00:00,38694.0,28599
Datetime,PJME_MW,delay
2013-07-03 02:00:00,29463.0,28600
Datetime,PJME_MW,delay
2003-11-07 23:00:00,27670.0,2861
Datetime,PJME_MW,delay
2013-07-03 11:00:00,40328.0,28601
Datetime,PJME_MW,delay
2013-07-03 12:00:00,42045.0,28602
Datetime,PJME_MW,delay
2013-07-03 13:00:00,43434.0,28603
Datetime,PJME_MW,delay
2013-07-03 14:00:00,44670.0,28604
Datetime,PJME_MW,delay
2013-07-03 15:00:00,45672.0,28605
Datetime,PJME_MW,delay
2013-07-03 16:00:00,46626.0,28606
Datetime,PJME_MW,delay
2013-07-03 17:00:00,47124.0,28607
Datetime,PJME_MW,delay
2003-11-08,25411.0,2862
Datetime,PJME_MW,delay
2013-07-03 22:00:00,42079.0,28608
Datetime,PJME_MW,delay
2013-07-02 02:00:00,29751.0,28609
Datetime,PJME_MW,delay
2003-11-06 02:00:00,23087.0,2863
Datetime,PJME_MW,delay
2013-07-02 21:00:00,41566.0,28610
Datetime,PJME_MW,delay
2013-07-02 22:00:00,40476.0,28611
Datetime,PJME_MW,delay
2013-07-02 23:00:00,37502.0,28612
Datetime,PJME_MW,delay
2013-07-03,34135.0,28613
Datetime,PJME_MW,delay
2003-11-06 04:00:00,22223.0,2864
Datetime,PJME_MW,delay
2013-07-01 16:00:00,41423.0,28614
Datetime,PJME_MW,delay
2003-11-06 05:00:00,22703.0,2865
Datetime,PJME_MW,delay
2013-07-01 23:00:00,37040.0,28615
Datetime,PJME_MW,delay
2013-06-30 03:00:00,27919.0,28616
Datetime,PJME_MW,delay
2013-06-30 08:00:00,28090.0,28617
Datetime,PJME_MW,delay
2013-06-30 10:00:00,33098.0,28618
Datetime,PJME_MW,delay
2013-06-30 17:00:00,39543.0,28619
Datetime,PJME_MW,delay
2013-06-30 22:00:00,38499.0,28620
Datetime,PJME_MW,delay
2013-06-30 23:00:00,36352.0,28621
Datetime,PJME_MW,delay
2013-07-01,33652.0,28622
Datetime,PJME_MW,delay
2013-06-29 01:00:00,29995.0,28623
Datetime,PJME_MW,delay
2013-06-29 09:00:00,30859.0,28624
Datetime,PJME_MW,delay
2013-06-29 10:00:00,33489.0,28625
Datetime,PJME_MW,delay
2013-06-29 12:00:00,37599.0,28626
Datetime,PJME_MW,delay
2013-06-29 13:00:00,39109.0,28627
Datetime,PJME_MW,delay
2013-06-29 15:00:00,41070.0,28628
Datetime,PJME_MW,delay
2013-06-29 16:00:00,41936.0,28629
Datetime,PJME_MW,delay
2013-06-28 05:00:00,28456.0,28630
Datetime,PJME_MW,delay
2013-06-27 01:00:00,32827.0,28631
Datetime,PJME_MW,delay
2013-06-27 06:00:00,29806.0,28632
Datetime,PJME_MW,delay
2013-06-27 09:00:00,37994.0,28633
Datetime,PJME_MW,delay
2013-06-27 11:00:00,43276.0,28634
Datetime,PJME_MW,delay
2013-06-27 15:00:00,48645.0,28635
Datetime,PJME_MW,delay
2013-06-27 16:00:00,48592.0,28636
Datetime,PJME_MW,delay
2013-06-27 17:00:00,48082.0,28637
Datetime,PJME_MW,delay
2013-06-27 18:00:00,47154.0,28638
Datetime,PJME_MW,delay
2013-06-27 20:00:00,43508.0,28639
Datetime,PJME_MW,delay
2013-06-27 21:00:00,42551.0,28640
Datetime,PJME_MW,delay
2013-06-27 22:00:00,41256.0,28641
Datetime,PJME_MW,delay
2013-06-27 23:00:00,38248.0,28642
Datetime,PJME_MW,delay
2013-06-26 08:00:00,35203.0,28643
Datetime,PJME_MW,delay
2013-06-26 09:00:00,38027.0,28644
Datetime,PJME_MW,delay
2003-11-06 16:00:00,32296.0,2866
Datetime,PJME_MW,delay
2013-06-26 14:00:00,47821.0,28645
Datetime,PJME_MW,delay
2013-06-26 15:00:00,48906.0,28646
Datetime,PJME_MW,delay
2013-06-26 16:00:00,49626.0,28647
Datetime,PJME_MW,delay
2013-06-26 17:00:00,49987.0,28648
Datetime,PJME_MW,delay
2013-06-26 18:00:00,49088.0,28649
Datetime,PJME_MW,delay
2013-06-26 19:00:00,47288.0,28650
Datetime,PJME_MW,delay
2003-11-06 17:00:00,33236.0,2867
Datetime,PJME_MW,delay
2013-06-26 22:00:00,42800.0,28651
Datetime,PJME_MW,delay
2013-06-26 23:00:00,39499.0,28652
Datetime,PJME_MW,delay
2013-06-27,35930.0,28653
Datetime,PJME_MW,delay
2013-06-25 01:00:00,31744.0,28654
Datetime,PJME_MW,delay
2013-06-25 04:00:00,27553.0,28655
Datetime,PJME_MW,delay
2003-11-06 18:00:00,34678.0,2868
Datetime,PJME_MW,delay
2013-06-25 09:00:00,38036.0,28656
Datetime,PJME_MW,delay
2013-06-25 10:00:00,41064.0,28657
Datetime,PJME_MW,delay
2013-06-25 11:00:00,43977.0,28658
Datetime,PJME_MW,delay
2013-06-25 15:00:00,51310.0,28659
Datetime,PJME_MW,delay
2013-06-25 17:00:00,51455.0,28660
Datetime,PJME_MW,delay
2013-06-25 21:00:00,46168.0,28661
Datetime,PJME_MW,delay
2003-11-06 20:00:00,33705.0,2869
Datetime,PJME_MW,delay
2013-06-24 05:00:00,28030.0,28662
Datetime,PJME_MW,delay
2013-06-24 06:00:00,29384.0,28663
Datetime,PJME_MW,delay
2013-06-24 09:00:00,39026.0,28664
Datetime,PJME_MW,delay
2013-06-24 10:00:00,42140.0,28665
Datetime,PJME_MW,delay
2013-06-24 11:00:00,45207.0,28666
Datetime,PJME_MW,delay
2013-06-24 12:00:00,47828.0,28667
Datetime,PJME_MW,delay
2013-06-24 14:00:00,51371.0,28668
Datetime,PJME_MW,delay
2013-06-24 15:00:00,51741.0,28669
Datetime,PJME_MW,delay
2013-06-24 22:00:00,42212.0,28670
Datetime,PJME_MW,delay
2013-06-24 23:00:00,38625.0,28671
Datetime,PJME_MW,delay
2013-06-23 05:00:00,23846.0,28672
Datetime,PJME_MW,delay
2013-06-23 06:00:00,23560.0,28673
Datetime,PJME_MW,delay
2013-06-23 09:00:00,28526.0,28674
Datetime,PJME_MW,delay
2013-06-23 10:00:00,31298.0,28675
Datetime,PJME_MW,delay
2013-06-23 11:00:00,34060.0,28676
Datetime,PJME_MW,delay
2013-06-23 18:00:00,41857.0,28677
Datetime,PJME_MW,delay
2013-06-23 19:00:00,41488.0,28678
Datetime,PJME_MW,delay
2013-06-23 21:00:00,39944.0,28679
Datetime,PJME_MW,delay
2013-06-23 22:00:00,39669.0,28680
Datetime,PJME_MW,delay
2013-06-22 02:00:00,25015.0,28681
Datetime,PJME_MW,delay
2013-06-22 03:00:00,23875.0,28682
Datetime,PJME_MW,delay
2013-06-22 07:00:00,23321.0,28683
Datetime,PJME_MW,delay
2013-06-22 08:00:00,25325.0,28684
Datetime,PJME_MW,delay
2003-11-05 02:00:00,22617.0,2870
Datetime,PJME_MW,delay
2013-06-22 17:00:00,39980.0,28685
Datetime,PJME_MW,delay
2013-06-22 18:00:00,40246.0,28686
Datetime,PJME_MW,delay
2003-11-05 03:00:00,22144.0,2871
Datetime,PJME_MW,delay
2013-06-21 12:00:00,35557.0,28687
Datetime,PJME_MW,delay
2013-06-21 13:00:00,36659.0,28688
Datetime,PJME_MW,delay
2013-06-21 14:00:00,37855.0,28689
Datetime,PJME_MW,delay
2013-06-22,29498.0,28690
Datetime,PJME_MW,delay
2013-06-20 01:00:00,25589.0,28691
Datetime,PJME_MW,delay
2013-06-20 09:00:00,31009.0,28692
Datetime,PJME_MW,delay
2013-06-20 13:00:00,36266.0,28693
Datetime,PJME_MW,delay
2013-06-20 14:00:00,37233.0,28694
Datetime,PJME_MW,delay
2013-06-20 15:00:00,37788.0,28695
Datetime,PJME_MW,delay
2013-06-20 16:00:00,38391.0,28696
Datetime,PJME_MW,delay
2013-06-20 20:00:00,36551.0,28697
Datetime,PJME_MW,delay
2013-06-20 21:00:00,35440.0,28698
Datetime,PJME_MW,delay
2013-06-20 22:00:00,34994.0,28699
Datetime,PJME_MW,delay
2013-06-20 23:00:00,32109.0,28700
Datetime,PJME_MW,delay
2013-06-21,28926.0,28701
Datetime,PJME_MW,delay
2013-06-19 01:00:00,26104.0,28702
Datetime,PJME_MW,delay
2013-06-19 02:00:00,24711.0,28703
Datetime,PJME_MW,delay
2003-11-05 09:00:00,31505.0,2872
Datetime,PJME_MW,delay
2013-06-19 15:00:00,35891.0,28704
Datetime,PJME_MW,delay
2013-06-19 16:00:00,36492.0,28705
Datetime,PJME_MW,delay
2013-06-19 17:00:00,37051.0,28706
Datetime,PJME_MW,delay
2013-06-19 21:00:00,34414.0,28707
Datetime,PJME_MW,delay
2013-06-19 22:00:00,33965.0,28708
Datetime,PJME_MW,delay
2013-06-19 23:00:00,31126.0,28709
Datetime,PJME_MW,delay
2013-06-20,28037.0,28710
Datetime,PJME_MW,delay
2013-06-18 02:00:00,27665.0,28711
Datetime,PJME_MW,delay
2013-06-18 03:00:00,26474.0,28712
Datetime,PJME_MW,delay
2013-06-18 04:00:00,25791.0,28713
Datetime,PJME_MW,delay
2013-06-17 02:00:00,25471.0,28714
Datetime,PJME_MW,delay
2013-06-17 03:00:00,24543.0,28715
Datetime,PJME_MW,delay
2013-06-17 05:00:00,24546.0,28716
Datetime,PJME_MW,delay
2013-06-17 06:00:00,25918.0,28717
Datetime,PJME_MW,delay
2013-06-17 08:00:00,31451.0,28718
Datetime,PJME_MW,delay
2013-06-17 12:00:00,40548.0,28719
Datetime,PJME_MW,delay
2013-06-17 14:00:00,43267.0,28720
