Datetime,PJME_MW,delay
2003-11-09 03:00:00,24365.0,4009
Datetime,PJME_MW,delay
2013-07-31 03:00:00,25146.0,40053
Datetime,PJME_MW,delay
2013-07-31 04:00:00,24682.0,40054
Datetime,PJME_MW,delay
2003-11-09 04:00:00,24290.0,4010
Datetime,PJME_MW,delay
2013-07-31 11:00:00,36761.0,40055
Datetime,PJME_MW,delay
2013-07-31 14:00:00,40434.0,40056
Datetime,PJME_MW,delay
2013-07-31 15:00:00,41065.0,40057
Datetime,PJME_MW,delay
2013-07-31 18:00:00,41308.0,40058
Datetime,PJME_MW,delay
2013-07-31 19:00:00,40146.0,40059
Datetime,PJME_MW,delay
2013-07-31 20:00:00,39064.0,40060
Datetime,PJME_MW,delay
2002-11-20 18:00:00,34914.0,347
Datetime,PJME_MW,delay
2003-11-09 05:00:00,24450.0,4011
Datetime,PJME_MW,delay
2013-07-31 21:00:00,38921.0,40061
Datetime,PJME_MW,delay
2013-07-31 22:00:00,37974.0,40062
Datetime,PJME_MW,delay
2013-07-31 23:00:00,35137.0,40063
Datetime,PJME_MW,delay
2013-08-01,31988.0,40064
Datetime,PJME_MW,delay
2013-07-30 02:00:00,26152.0,40065
Datetime,PJME_MW,delay
2013-07-30 03:00:00,25081.0,40066
Datetime,PJME_MW,delay
2013-07-30 06:00:00,25995.0,40067
Datetime,PJME_MW,delay
2003-11-09 06:00:00,25154.0,4012
Datetime,PJME_MW,delay
2013-07-30 07:00:00,27780.0,40068
Datetime,PJME_MW,delay
2013-07-30 08:00:00,30218.0,40069
Datetime,PJME_MW,delay
2003-11-09 08:00:00,26920.0,4013
Datetime,PJME_MW,delay
2013-07-29 10:00:00,35921.0,40070
Datetime,PJME_MW,delay
2013-07-29 11:00:00,37822.0,40071
Datetime,PJME_MW,delay
2013-07-29 15:00:00,42649.0,40072
Datetime,PJME_MW,delay
2013-07-29 16:00:00,43237.0,40073
Datetime,PJME_MW,delay
2013-07-29 17:00:00,43637.0,40074
Datetime,PJME_MW,delay
2013-07-29 20:00:00,40329.0,40075
Datetime,PJME_MW,delay
2013-07-29 21:00:00,38885.0,40076
Datetime,PJME_MW,delay
2003-11-09 10:00:00,28643.0,4014
Datetime,PJME_MW,delay
2013-07-28 07:00:00,25207.0,40077
Datetime,PJME_MW,delay
2013-07-28 08:00:00,26256.0,40078
Datetime,PJME_MW,delay
2003-11-09 11:00:00,28588.0,4015
Datetime,PJME_MW,delay
2013-07-28 09:00:00,28307.0,40079
Datetime,PJME_MW,delay
2013-07-28 10:00:00,30561.0,40080
Datetime,PJME_MW,delay
2013-07-28 11:00:00,32605.0,40081
Datetime,PJME_MW,delay
2013-07-28 12:00:00,34213.0,40082
Datetime,PJME_MW,delay
2013-07-28 13:00:00,35349.0,40083
Datetime,PJME_MW,delay
2013-07-28 14:00:00,36258.0,40084
Datetime,PJME_MW,delay
2013-07-28 18:00:00,38837.0,40085
Datetime,PJME_MW,delay
2003-11-09 12:00:00,28310.0,4016
Datetime,PJME_MW,delay
2013-07-27 01:00:00,28412.0,40086
Datetime,PJME_MW,delay
2003-11-09 13:00:00,27976.0,4017
Datetime,PJME_MW,delay
2013-07-27 08:00:00,26558.0,40087
Datetime,PJME_MW,delay
2013-07-27 09:00:00,29212.0,40088
Datetime,PJME_MW,delay
2013-07-27 11:00:00,34418.0,40089
Datetime,PJME_MW,delay
2013-07-27 12:00:00,36106.0,40090
Datetime,PJME_MW,delay
2013-07-27 13:00:00,37269.0,40091
Datetime,PJME_MW,delay
2013-07-27 22:00:00,35606.0,40092
Datetime,PJME_MW,delay
2013-07-27 23:00:00,33472.0,40093
Datetime,PJME_MW,delay
2002-11-20 19:00:00,35136.0,348
Datetime,PJME_MW,delay
2003-11-09 15:00:00,27143.0,4018
Datetime,PJME_MW,delay
2013-07-26 07:00:00,27253.0,40094
Datetime,PJME_MW,delay
2013-07-26 08:00:00,29677.0,40095
Datetime,PJME_MW,delay
2013-07-26 09:00:00,31838.0,40096
Datetime,PJME_MW,delay
2003-11-09 16:00:00,27188.0,4019
Datetime,PJME_MW,delay
2013-07-26 15:00:00,39786.0,40097
Datetime,PJME_MW,delay
2013-07-26 16:00:00,40575.0,40098
Datetime,PJME_MW,delay
2013-07-26 19:00:00,40649.0,40099
Datetime,PJME_MW,delay
2013-07-26 20:00:00,38903.0,40100
Datetime,PJME_MW,delay
2003-11-09 17:00:00,28569.0,4020
Datetime,PJME_MW,delay
2013-07-26 21:00:00,37621.0,40101
Datetime,PJME_MW,delay
2013-07-26 22:00:00,36549.0,40102
Datetime,PJME_MW,delay
2013-07-26 23:00:00,33870.0,40103
Datetime,PJME_MW,delay
2013-07-27,30965.0,40104
Datetime,PJME_MW,delay
2013-07-25 01:00:00,28867.0,40105
Datetime,PJME_MW,delay
2013-07-25 04:00:00,25033.0,40106
Datetime,PJME_MW,delay
2013-07-25 05:00:00,25142.0,40107
Datetime,PJME_MW,delay
2013-07-25 06:00:00,26267.0,40108
Datetime,PJME_MW,delay
2013-07-25 07:00:00,28050.0,40109
Datetime,PJME_MW,delay
2013-07-25 13:00:00,34467.0,40110
Datetime,PJME_MW,delay
2003-11-09 19:00:00,33036.0,4021
Datetime,PJME_MW,delay
2013-07-25 21:00:00,33967.0,40111
Datetime,PJME_MW,delay
2013-07-24 01:00:00,33827.0,40112
Datetime,PJME_MW,delay
2003-11-09 20:00:00,32937.0,4022
Datetime,PJME_MW,delay
2013-07-24 08:00:00,35657.0,40113
Datetime,PJME_MW,delay
2013-07-24 09:00:00,37947.0,40114
Datetime,PJME_MW,delay
2003-11-09 21:00:00,32574.0,4023
Datetime,PJME_MW,delay
2013-07-24 19:00:00,43536.0,40115
Datetime,PJME_MW,delay
2013-07-24 20:00:00,41392.0,40116
Datetime,PJME_MW,delay
2013-07-24 21:00:00,39993.0,40117
Datetime,PJME_MW,delay
2003-11-09 22:00:00,31459.0,4024
Datetime,PJME_MW,delay
2013-07-23 13:00:00,47206.0,40118
Datetime,PJME_MW,delay
2013-07-23 14:00:00,48535.0,40119
Datetime,PJME_MW,delay
2013-07-23 16:00:00,50106.0,40120
Datetime,PJME_MW,delay
2013-07-23 17:00:00,50478.0,40121
Datetime,PJME_MW,delay
2003-11-10,27945.0,4025
Datetime,PJME_MW,delay
2013-07-23 21:00:00,46027.0,40122
Datetime,PJME_MW,delay
2013-07-23 22:00:00,44483.0,40123
Datetime,PJME_MW,delay
2013-07-23 23:00:00,40813.0,40124
Datetime,PJME_MW,delay
2013-07-24,37020.0,40125
Datetime,PJME_MW,delay
2013-07-22 01:00:00,33588.0,40126
Datetime,PJME_MW,delay
2013-07-22 02:00:00,31703.0,40127
Datetime,PJME_MW,delay
2013-07-22 03:00:00,30622.0,40128
Datetime,PJME_MW,delay
2013-07-22 04:00:00,30079.0,40129
Datetime,PJME_MW,delay
2002-11-20 20:00:00,34660.0,349
Datetime,PJME_MW,delay
2003-11-08 01:00:00,23781.0,4026
Datetime,PJME_MW,delay
2013-07-22 05:00:00,30398.0,40130
Datetime,PJME_MW,delay
2013-07-22 08:00:00,37007.0,40131
Datetime,PJME_MW,delay
2013-07-22 09:00:00,39566.0,40132
Datetime,PJME_MW,delay
2013-07-22 10:00:00,41816.0,40133
Datetime,PJME_MW,delay
2013-07-22 11:00:00,43937.0,40134
Datetime,PJME_MW,delay
2013-07-22 12:00:00,46015.0,40135
Datetime,PJME_MW,delay
2003-11-08 02:00:00,22764.0,4027
Datetime,PJME_MW,delay
2013-07-22 19:00:00,48173.0,40136
Datetime,PJME_MW,delay
2013-07-22 20:00:00,46515.0,40137
Datetime,PJME_MW,delay
2013-07-22 21:00:00,45819.0,40138
Datetime,PJME_MW,delay
2013-07-22 22:00:00,44032.0,40139
Datetime,PJME_MW,delay
2013-07-22 23:00:00,40804.0,40140
Datetime,PJME_MW,delay
2003-11-08 03:00:00,22216.0,4028
Datetime,PJME_MW,delay
2013-07-21 06:00:00,30003.0,40141
Datetime,PJME_MW,delay
2013-07-21 07:00:00,29844.0,40142
Datetime,PJME_MW,delay
2013-07-21 08:00:00,31380.0,40143
Datetime,PJME_MW,delay
2013-07-21 09:00:00,33910.0,40144
Datetime,PJME_MW,delay
2013-07-21 10:00:00,36850.0,40145
Datetime,PJME_MW,delay
2003-11-08 04:00:00,22104.0,4029
Datetime,PJME_MW,delay
2013-07-21 11:00:00,39724.0,40146
Datetime,PJME_MW,delay
2013-07-21 12:00:00,42378.0,40147
Datetime,PJME_MW,delay
2013-07-21 13:00:00,44367.0,40148
Datetime,PJME_MW,delay
2013-07-21 14:00:00,45750.0,40149
Datetime,PJME_MW,delay
2013-07-21 17:00:00,46504.0,40150
Datetime,PJME_MW,delay
2013-07-21 18:00:00,45650.0,40151
Datetime,PJME_MW,delay
2013-07-21 19:00:00,44327.0,40152
Datetime,PJME_MW,delay
2003-11-08 05:00:00,22272.0,4030
Datetime,PJME_MW,delay
2013-07-21 23:00:00,39279.0,40153
Datetime,PJME_MW,delay
2013-07-22,36263.0,40154
Datetime,PJME_MW,delay
2013-07-20 01:00:00,40992.0,40155
Datetime,PJME_MW,delay
2013-07-20 02:00:00,38396.0,40156
Datetime,PJME_MW,delay
2003-11-08 07:00:00,24322.0,4031
Datetime,PJME_MW,delay
2013-07-20 17:00:00,52244.0,40157
Datetime,PJME_MW,delay
2013-07-20 18:00:00,51898.0,40158
Datetime,PJME_MW,delay
2013-07-20 19:00:00,50585.0,40159
Datetime,PJME_MW,delay
2013-07-20 20:00:00,48700.0,40160
Datetime,PJME_MW,delay
2013-07-19 01:00:00,42270.0,40161
Datetime,PJME_MW,delay
2013-07-19 02:00:00,39746.0,40162
Datetime,PJME_MW,delay
2013-07-19 11:00:00,53541.0,40163
Datetime,PJME_MW,delay
2013-07-19 12:00:00,56117.0,40164
Datetime,PJME_MW,delay
2003-11-08 09:00:00,27490.0,4032
Datetime,PJME_MW,delay
2013-07-19 22:00:00,51688.0,40165
Datetime,PJME_MW,delay
2003-11-08 10:00:00,28502.0,4033
Datetime,PJME_MW,delay
2013-07-19 23:00:00,48022.0,40166
Datetime,PJME_MW,delay
2013-07-20,44251.0,40167
Datetime,PJME_MW,delay
2013-07-18 01:00:00,39608.0,40168
Datetime,PJME_MW,delay
2013-07-18 02:00:00,37147.0,40169
Datetime,PJME_MW,delay
2013-07-18 03:00:00,35500.0,40170
Datetime,PJME_MW,delay
2013-07-18 04:00:00,34492.0,40171
Datetime,PJME_MW,delay
2013-07-18 05:00:00,34403.0,40172
Datetime,PJME_MW,delay
2013-07-18 06:00:00,35474.0,40173
Datetime,PJME_MW,delay
2013-07-18 07:00:00,37724.0,40174
Datetime,PJME_MW,delay
2002-11-20 21:00:00,33935.0,350
Datetime,PJME_MW,delay
2013-07-18 09:00:00,45025.0,40175
Datetime,PJME_MW,delay
2013-07-18 10:00:00,48582.0,40176
Datetime,PJME_MW,delay
2013-07-18 11:00:00,51968.0,40177
Datetime,PJME_MW,delay
2013-07-18 12:00:00,54762.0,40178
Datetime,PJME_MW,delay
2013-07-18 13:00:00,56658.0,40179
Datetime,PJME_MW,delay
2013-07-18 14:00:00,57826.0,40180
Datetime,PJME_MW,delay
2013-07-18 15:00:00,57996.0,40181
Datetime,PJME_MW,delay
2013-07-18 16:00:00,58185.0,40182
Datetime,PJME_MW,delay
2013-07-17 06:00:00,33802.0,40183
Datetime,PJME_MW,delay
2013-07-17 07:00:00,36005.0,40184
Datetime,PJME_MW,delay
2013-07-17 08:00:00,39637.0,40185
Datetime,PJME_MW,delay
2013-07-17 09:00:00,43053.0,40186
Datetime,PJME_MW,delay
2013-07-17 10:00:00,46373.0,40187
Datetime,PJME_MW,delay
2013-07-17 11:00:00,49613.0,40188
Datetime,PJME_MW,delay
2013-07-17 12:00:00,52104.0,40189
Datetime,PJME_MW,delay
2013-07-17 13:00:00,53986.0,40190
Datetime,PJME_MW,delay
2013-07-17 14:00:00,55226.0,40191
Datetime,PJME_MW,delay
2003-11-08 14:00:00,27594.0,4034
Datetime,PJME_MW,delay
2013-07-17 18:00:00,57200.0,40192
Datetime,PJME_MW,delay
2013-07-17 21:00:00,53228.0,40193
Datetime,PJME_MW,delay
2013-07-17 22:00:00,51369.0,40194
Datetime,PJME_MW,delay
2013-07-17 23:00:00,47258.0,40195
Datetime,PJME_MW,delay
2003-11-08 15:00:00,27175.0,4035
Datetime,PJME_MW,delay
2013-07-16 02:00:00,36592.0,40196
Datetime,PJME_MW,delay
2013-07-16 03:00:00,34843.0,40197
Datetime,PJME_MW,delay
2013-07-16 08:00:00,40067.0,40198
Datetime,PJME_MW,delay
2013-07-16 09:00:00,43085.0,40199
Datetime,PJME_MW,delay
2013-07-16 10:00:00,45989.0,40200
Datetime,PJME_MW,delay
2013-07-16 11:00:00,48761.0,40201
Datetime,PJME_MW,delay
2013-07-16 12:00:00,50954.0,40202
Datetime,PJME_MW,delay
2013-07-16 13:00:00,52651.0,40203
Datetime,PJME_MW,delay
2013-07-16 14:00:00,53980.0,40204
Datetime,PJME_MW,delay
2013-07-16 15:00:00,54927.0,40205
Datetime,PJME_MW,delay
2013-07-16 16:00:00,55494.0,40206
Datetime,PJME_MW,delay
2013-07-16 17:00:00,55980.0,40207
Datetime,PJME_MW,delay
2013-07-16 18:00:00,56068.0,40208
Datetime,PJME_MW,delay
2013-07-16 23:00:00,45704.0,40209
Datetime,PJME_MW,delay
2013-07-17,41734.0,40210
Datetime,PJME_MW,delay
2013-07-15 01:00:00,34810.0,40211
Datetime,PJME_MW,delay
2013-07-15 09:00:00,41365.0,40212
Datetime,PJME_MW,delay
2013-07-15 10:00:00,44643.0,40213
Datetime,PJME_MW,delay
2013-07-15 11:00:00,47827.0,40214
Datetime,PJME_MW,delay
2013-07-15 12:00:00,50403.0,40215
Datetime,PJME_MW,delay
2013-07-15 13:00:00,52566.0,40216
Datetime,PJME_MW,delay
2013-07-15 14:00:00,54258.0,40217
Datetime,PJME_MW,delay
2013-07-14 03:00:00,28665.0,40218
Datetime,PJME_MW,delay
2013-07-14 04:00:00,27864.0,40219
Datetime,PJME_MW,delay
2013-07-14 11:00:00,38716.0,40220
Datetime,PJME_MW,delay
2013-07-14 12:00:00,41432.0,40221
Datetime,PJME_MW,delay
2002-11-20 22:00:00,32378.0,351
Datetime,PJME_MW,delay
2003-11-08 21:00:00,31011.0,4036
Datetime,PJME_MW,delay
2013-07-14 22:00:00,44808.0,40222
Datetime,PJME_MW,delay
2003-11-08 22:00:00,30192.0,4037
Datetime,PJME_MW,delay
2013-07-14 23:00:00,41596.0,40223
Datetime,PJME_MW,delay
2013-07-15,37877.0,40224
Datetime,PJME_MW,delay
2013-07-13 01:00:00,28627.0,40225
Datetime,PJME_MW,delay
2003-11-08 23:00:00,28819.0,4038
Datetime,PJME_MW,delay
2013-07-13 09:00:00,30481.0,40226
Datetime,PJME_MW,delay
2013-07-13 10:00:00,33033.0,40227
Datetime,PJME_MW,delay
2013-07-13 11:00:00,35237.0,40228
Datetime,PJME_MW,delay
2013-07-13 13:00:00,38522.0,40229
Datetime,PJME_MW,delay
2013-07-13 14:00:00,39504.0,40230
Datetime,PJME_MW,delay
2013-07-13 15:00:00,40486.0,40231
Datetime,PJME_MW,delay
2013-07-13 16:00:00,41253.0,40232
Datetime,PJME_MW,delay
2003-11-09,27126.0,4039
Datetime,PJME_MW,delay
2013-07-13 23:00:00,36917.0,40233
Datetime,PJME_MW,delay
2013-07-12 01:00:00,32548.0,40234
Datetime,PJME_MW,delay
2013-07-12 02:00:00,30370.0,40235
Datetime,PJME_MW,delay
2013-07-12 03:00:00,28945.0,40236
Datetime,PJME_MW,delay
2013-07-12 04:00:00,28188.0,40237
Datetime,PJME_MW,delay
2003-11-07 01:00:00,23862.0,4040
Datetime,PJME_MW,delay
2013-07-12 10:00:00,36466.0,40238
Datetime,PJME_MW,delay
2003-11-07 02:00:00,22826.0,4041
Datetime,PJME_MW,delay
2013-07-12 22:00:00,35307.0,40239
Datetime,PJME_MW,delay
2013-07-12 23:00:00,33352.0,40240
Datetime,PJME_MW,delay
2013-07-13,30808.0,40241
Datetime,PJME_MW,delay
2003-11-07 03:00:00,22218.0,4042
Datetime,PJME_MW,delay
2013-07-11 01:00:00,35470.0,40242
Datetime,PJME_MW,delay
2013-07-11 02:00:00,33333.0,40243
Datetime,PJME_MW,delay
2013-07-11 04:00:00,31263.0,40244
Datetime,PJME_MW,delay
2013-07-11 05:00:00,31285.0,40245
Datetime,PJME_MW,delay
2003-11-07 04:00:00,21948.0,4043
Datetime,PJME_MW,delay
2013-07-10 07:00:00,34330.0,40246
Datetime,PJME_MW,delay
2013-07-10 08:00:00,37518.0,40247
Datetime,PJME_MW,delay
2002-11-20 23:00:00,29991.0,352
Datetime,PJME_MW,delay
2003-11-07 07:00:00,27763.0,4044
Datetime,PJME_MW,delay
2013-07-10 21:00:00,47199.0,40248
Datetime,PJME_MW,delay
2013-07-09 03:00:00,29835.0,40249
Datetime,PJME_MW,delay
2013-07-09 04:00:00,29042.0,40250
Datetime,PJME_MW,delay
2013-07-09 05:00:00,29133.0,40251
Datetime,PJME_MW,delay
2013-07-09 09:00:00,38556.0,40252
Datetime,PJME_MW,delay
2013-07-09 10:00:00,40863.0,40253
Datetime,PJME_MW,delay
2003-11-07 10:00:00,31110.0,4045
Datetime,PJME_MW,delay
2013-07-08 01:00:00,33626.0,40254
Datetime,PJME_MW,delay
2003-11-07 11:00:00,31351.0,4046
Datetime,PJME_MW,delay
2013-07-08 09:00:00,38682.0,40255
Datetime,PJME_MW,delay
2013-07-08 10:00:00,41139.0,40256
Datetime,PJME_MW,delay
2013-07-08 11:00:00,43636.0,40257
Datetime,PJME_MW,delay
2013-07-08 14:00:00,48401.0,40258
Datetime,PJME_MW,delay
2013-07-08 15:00:00,48898.0,40259
Datetime,PJME_MW,delay
2013-07-08 16:00:00,49368.0,40260
Datetime,PJME_MW,delay
2013-07-08 17:00:00,49670.0,40261
Datetime,PJME_MW,delay
2013-07-08 18:00:00,49189.0,40262
Datetime,PJME_MW,delay
2013-07-08 19:00:00,47907.0,40263
Datetime,PJME_MW,delay
2013-07-08 22:00:00,43570.0,40264
Datetime,PJME_MW,delay
2013-07-08 23:00:00,40084.0,40265
Datetime,PJME_MW,delay
2013-07-09,36414.0,40266
Datetime,PJME_MW,delay
2013-07-07 01:00:00,36963.0,40267
Datetime,PJME_MW,delay
2013-07-07 10:00:00,39066.0,40268
Datetime,PJME_MW,delay
2013-07-07 14:00:00,48712.0,40269
Datetime,PJME_MW,delay
2013-07-07 15:00:00,49708.0,40270
Datetime,PJME_MW,delay
2013-07-07 16:00:00,50436.0,40271
Datetime,PJME_MW,delay
2013-07-07 17:00:00,50900.0,40272
Datetime,PJME_MW,delay
2013-07-07 18:00:00,50814.0,40273
Datetime,PJME_MW,delay
2013-07-07 19:00:00,49230.0,40274
Datetime,PJME_MW,delay
2013-07-07 21:00:00,45263.0,40275
Datetime,PJME_MW,delay
2013-07-07 22:00:00,43368.0,40276
Datetime,PJME_MW,delay
2013-07-07 23:00:00,40141.0,40277
Datetime,PJME_MW,delay
2013-07-08,36653.0,40278
Datetime,PJME_MW,delay
2013-07-06 01:00:00,35610.0,40279
Datetime,PJME_MW,delay
2013-07-06 02:00:00,33343.0,40280
Datetime,PJME_MW,delay
2013-07-06 03:00:00,31654.0,40281
Datetime,PJME_MW,delay
2013-07-06 04:00:00,30449.0,40282
Datetime,PJME_MW,delay
2013-07-06 05:00:00,29821.0,40283
Datetime,PJME_MW,delay
2013-07-06 06:00:00,29550.0,40284
Datetime,PJME_MW,delay
2013-07-06 07:00:00,30088.0,40285
Datetime,PJME_MW,delay
2013-07-06 08:00:00,32903.0,40286
Datetime,PJME_MW,delay
2003-11-07 16:00:00,30010.0,4047
Datetime,PJME_MW,delay
2013-07-06 19:00:00,50099.0,40287
Datetime,PJME_MW,delay
2002-11-21,27626.0,353
Datetime,PJME_MW,delay
2003-11-07 17:00:00,30597.0,4048
Datetime,PJME_MW,delay
2013-07-06 21:00:00,46910.0,40288
Datetime,PJME_MW,delay
2013-07-06 22:00:00,45895.0,40289
Datetime,PJME_MW,delay
2013-07-06 23:00:00,43101.0,40290
Datetime,PJME_MW,delay
2013-07-05 03:00:00,29883.0,40291
Datetime,PJME_MW,delay
2013-07-05 04:00:00,28996.0,40292
Datetime,PJME_MW,delay
2013-07-05 07:00:00,31242.0,40293
Datetime,PJME_MW,delay
2013-07-05 11:00:00,44332.0,40294
Datetime,PJME_MW,delay
2003-11-07 19:00:00,32780.0,4049
Datetime,PJME_MW,delay
2013-07-05 17:00:00,51612.0,40295
Datetime,PJME_MW,delay
2013-07-05 22:00:00,45096.0,40296
Datetime,PJME_MW,delay
2013-07-05 23:00:00,42134.0,40297
Datetime,PJME_MW,delay
2013-07-06,38702.0,40298
Datetime,PJME_MW,delay
2013-07-04 01:00:00,33156.0,40299
Datetime,PJME_MW,delay
2013-07-04 02:00:00,31037.0,40300
Datetime,PJME_MW,delay
2003-11-07 20:00:00,31830.0,4050
Datetime,PJME_MW,delay
2013-07-04 03:00:00,29453.0,40301
Datetime,PJME_MW,delay
2013-07-04 06:00:00,28408.0,40302
Datetime,PJME_MW,delay
2013-07-04 07:00:00,28928.0,40303
Datetime,PJME_MW,delay
2013-07-04 09:00:00,33127.0,40304
Datetime,PJME_MW,delay
2013-07-04 10:00:00,36095.0,40305
Datetime,PJME_MW,delay
2003-11-07 21:00:00,30913.0,4051
Datetime,PJME_MW,delay
2013-07-04 21:00:00,41761.0,40306
Datetime,PJME_MW,delay
2013-07-04 22:00:00,40496.0,40307
Datetime,PJME_MW,delay
2013-07-04 23:00:00,38694.0,40308
Datetime,PJME_MW,delay
2013-07-03 03:00:00,28275.0,40309
Datetime,PJME_MW,delay
2013-07-03 04:00:00,27617.0,40310
Datetime,PJME_MW,delay
2013-07-03 07:00:00,31679.0,40311
Datetime,PJME_MW,delay
2013-07-03 08:00:00,34490.0,40312
Datetime,PJME_MW,delay
2013-07-03 09:00:00,36658.0,40313
Datetime,PJME_MW,delay
2013-07-03 14:00:00,44670.0,40314
Datetime,PJME_MW,delay
2013-07-03 15:00:00,45672.0,40315
Datetime,PJME_MW,delay
2013-07-03 16:00:00,46626.0,40316
Datetime,PJME_MW,delay
2013-07-03 17:00:00,47124.0,40317
Datetime,PJME_MW,delay
2013-07-03 21:00:00,42975.0,40318
Datetime,PJME_MW,delay
2013-07-03 22:00:00,42079.0,40319
Datetime,PJME_MW,delay
2013-07-03 23:00:00,39197.0,40320
Datetime,PJME_MW,delay
2013-07-02 08:00:00,35067.0,40321
Datetime,PJME_MW,delay
2013-07-02 09:00:00,36970.0,40322
Datetime,PJME_MW,delay
2013-07-02 10:00:00,38529.0,40323
Datetime,PJME_MW,delay
2013-07-02 12:00:00,41207.0,40324
Datetime,PJME_MW,delay
2013-07-02 13:00:00,42118.0,40325
Datetime,PJME_MW,delay
2013-07-02 14:00:00,43522.0,40326
Datetime,PJME_MW,delay
2013-07-02 15:00:00,44702.0,40327
Datetime,PJME_MW,delay
2013-07-02 16:00:00,45250.0,40328
Datetime,PJME_MW,delay
2013-07-02 17:00:00,45424.0,40329
Datetime,PJME_MW,delay
2013-07-02 19:00:00,43704.0,40330
Datetime,PJME_MW,delay
2013-07-02 20:00:00,42222.0,40331
Datetime,PJME_MW,delay
2013-07-02 21:00:00,41566.0,40332
Datetime,PJME_MW,delay
2013-07-02 22:00:00,40476.0,40333
Datetime,PJME_MW,delay
2013-07-02 23:00:00,37502.0,40334
Datetime,PJME_MW,delay
2002-11-19 01:00:00,26840.0,354
Datetime,PJME_MW,delay
2003-11-06 03:00:00,22453.0,4052
Datetime,PJME_MW,delay
2013-07-01 02:00:00,29430.0,40335
Datetime,PJME_MW,delay
2013-07-01 03:00:00,28395.0,40336
Datetime,PJME_MW,delay
2013-07-01 04:00:00,27928.0,40337
Datetime,PJME_MW,delay
2013-07-01 05:00:00,28262.0,40338
Datetime,PJME_MW,delay
2013-07-01 06:00:00,29729.0,40339
Datetime,PJME_MW,delay
2013-07-01 07:00:00,32175.0,40340
Datetime,PJME_MW,delay
2013-07-01 08:00:00,34880.0,40341
Datetime,PJME_MW,delay
2013-07-01 09:00:00,36904.0,40342
Datetime,PJME_MW,delay
2013-07-01 10:00:00,38490.0,40343
Datetime,PJME_MW,delay
2003-11-06 04:00:00,22223.0,4053
Datetime,PJME_MW,delay
2013-07-01 12:00:00,40610.0,40344
Datetime,PJME_MW,delay
2013-07-01 13:00:00,40937.0,40345
Datetime,PJME_MW,delay
2013-07-01 14:00:00,41249.0,40346
Datetime,PJME_MW,delay
2013-07-01 15:00:00,41273.0,40347
Datetime,PJME_MW,delay
2013-07-01 18:00:00,42138.0,40348
Datetime,PJME_MW,delay
2003-11-06 05:00:00,22703.0,4054
Datetime,PJME_MW,delay
2013-07-01 22:00:00,39782.0,40349
Datetime,PJME_MW,delay
2013-07-01 23:00:00,37040.0,40350
Datetime,PJME_MW,delay
2013-06-30 08:00:00,28090.0,40351
Datetime,PJME_MW,delay
2013-06-30 09:00:00,30470.0,40352
Datetime,PJME_MW,delay
2013-06-30 10:00:00,33098.0,40353
Datetime,PJME_MW,delay
2013-06-30 11:00:00,35702.0,40354
Datetime,PJME_MW,delay
2013-06-30 12:00:00,37734.0,40355
Datetime,PJME_MW,delay
